,STNID,ZIP,POSTOFFICE
8416,USC00509790,99688,Willow
8417,USC00509793,99737,Delta
8418,USC00509829,99686,Valdez
8419,USC00509861,99688,Willow
8420,USC00509869,99726,Bettles
8421,USC00509891,99705,North
8422,USC00509919,99929,Wrangell
8423,USC00510123,96701,Aiea
8424,USC00510211,96813,Honolulu
8425,USC00510248,96707,Kapolei
8426,USC00510305,96791,Waialua
8427,USC00510746,96785,Volcano
8428,USC00510840,96727,Honokaa
8429,USC00511004,96790,Kula
8430,USC00511065,96720,Hilo
8431,USC00511086,96708,Haiku
8432,USC00511125,96713,Hana
8433,USC00511303,96718,Hawaii
8434,USC00511339,96719,Hawi
8435,USC00511856,96727,Honokaa
8436,USC00511880,96740,Kailua
8437,USC00511918,96706,Ewa
8438,USC00512161,96796,Waimea
8439,USC00512558,96790,Kula
8440,USC00512568,96772,Naalehu
8441,USC00512595,96710,Hakalau
8442,USC00512679,96708,Haiku
8443,USC00512751,96725,Holualoa
8444,USC00512802,96720,Hilo
8445,USC00512896,96742,Kalaupapa
8446,USC00512960,96744,Kaneohe
8447,USC00512982,96727,Honokaa
8448,USC00513054,96772,Naalehu
8449,USC00513099,96716,Hanapepe
8450,USC00513113,96744,Kaneohe
8451,USC00513117,96744,Kaneohe
8452,USC00513146,96704,Captain
8453,USC00513208,96717,Hauula
8454,USC00513300,96777,Pahala
8455,USC00513317,96761,Lahaina
8456,USC00513368,96778,Pahoa
8457,USC00513376,96704,Captain
8458,USC00513461,96763,Lanai
8459,USC00513541,96748,Kaunakakai
8460,USC00513910,96753,Kihei
8461,USC00513911,96740,Kailua
8462,USC00514080,96718,Hawaii
8463,USC00514272,96752,Kekaha
8464,USC00514459,96764,Laupahoehoe
8465,USC00514489,96753,Kihei
8466,USC00514500,96731,Kahuku
8467,USC00514561,96754,Kilauea
8468,USC00514680,96755,Kapaau
8469,USC00514735,96752,Kekaha
8470,USC00514758,96722,Princeville
8471,USC00514765,96740,Kailua
8472,USC00514806,96708,Haiku
8473,USC00514815,96776,Paauilo
8474,USC00514829,96730,Kaaawa
8475,USC00514928,96727,Honokaa
8476,USC00514938,96727,Honokaa
8477,USC00515000,96790,Kula
8478,USC00515004,96753,Kihei
8479,USC00515011,96720,Hilo
8480,USC00515177,96761,Lahaina
8481,USC00515275,96763,Lanai
8482,USC00515286,96763,Lanai
8483,USC00515330,96725,Holualoa
8484,USC00515408,96761,Lahaina
8485,USC00515710,96756,Koloa
8486,USC00515715,96761,Lahaina
8487,USC00515758,96792,Waianae
8488,USC00515761,96727,Honokaa
8489,USC00515842,96753,Kihei
8490,USC00515864,96716,Hanapepe
8491,USC00516082,96752,Kekaha
8492,USC00516122,96813,Honolulu
8493,USC00516128,96813,Honolulu
8494,USC00516130,96816,Honolulu
8495,USC00516190,96770,Maunaloa
8496,USC00516198,96776,Paauilo
8497,USC00516270,96743,Kamuela
8498,USC00516304,96704,Captain
8499,USC00516395,96818,Honolulu
8500,USC00516588,96772,Naalehu
8501,USC00516850,96752,Kekaha
8502,USC00516928,96813,Honolulu
8503,USC00516933,96813,Honolulu
8504,USC00517000,96713,Hana
8505,USC00517059,96761,Lahaina
8506,USC00517131,96774,Ookala
8507,USC00517150,96712,Haleiwa
8508,USC00517166,96704,Captain
8509,USC00517204,96727,Honokaa
8510,USC00517312,96776,Paauilo
8511,USC00517421,96777,Pahala
8512,USC00517437,96777,Pahala
8513,USC00517540,96821,Honolulu
8514,USC00517566,96779,Paia
8515,USC00517656,96734,Kailua
8516,USC00517664,96816,Honolulu
8517,USC00517724,96781,Papaikou
8518,USC00517810,96813,Honolulu
8519,USC00518055,96786,Wahiawa
8520,USC00518060,96753,Kihei
8521,USC00518067,96764,Laupahoehoe
8522,USC00518086,96755,Kapaau
8523,USC00518101,96755,Kapaau
8524,USC00518155,96722,Princeville
8525,USC00518165,96722,Princeville
8526,USC00518205,96752,Kekaha
8527,USC00518316,96813,Honolulu
8528,USC00518386,96743,Kamuela
8529,USC00518407,96761,Lahaina
8530,USC00518422,96743,Kamuela
8531,USC00518433,96761,Lahaina
8532,USC00518500,96707,Kapolei
8533,USC00518543,96732,Kahului
8534,USC00518549,96748,Kaunakakai
8535,USC00518552,96704,Captain
8536,USC00518600,96772,Naalehu
8537,USC00518652,96704,Captain
8538,USC00518688,96732,Kahului
8539,USC00518830,96719,Hawi
8540,USC00518838,96786,Wahiawa
8541,USC00519025,96720,Hilo
8542,USC00519142,96738,Waikoloa
8543,USC00519144,96738,Waikoloa
8544,USC00519185,96816,Honolulu
8545,USC00519231,96792,Waianae
8546,USC00519253,96752,Kekaha
8547,USC00519275,96793,Wailuku
8548,USC00519281,96744,Kaneohe
8549,USC00519315,96793,Wailuku
8550,USC00519397,96815,Honolulu
8551,USC00519432,96710,Hakalau
8552,USC00519484,96793,Wailuku
8553,USC00519523,96795,Waimanalo
8554,USC00519603,96712,Haleiwa
8555,USC00519629,96752,Kekaha
8556,USC00519980,96816,Honolulu
8557,USW00003013,81052,Lamar
8558,USW00003016,81650,Rifle
8559,USW00003017,80249,Denver
8560,USW00003024,79007,Borger
8561,USW00003026,80807,Burlington
8562,USW00003027,87035,Moriarty
8563,USW00003028,81073,Springfield
8564,USW00003029,86505,Ganado
8565,USW00003030,73942,Guymon
8566,USW00003031,79762,Odessa
8567,USW00003032,78851,Dryden
8568,USW00003047,79756,Monahans
8569,USW00003048,87825,Magdalena
8570,USW00003054,79347,Muleshoe
8571,USW00003055,73939,Goodwell
8572,USW00003060,81401,Montrose
8573,USW00003061,81328,Mancos
8574,USW00003062,87025,Jemez
8575,USW00003063,81067,Rocky
8576,USW00003067,67748,Oakley
8577,USW00003072,76933,Bronte
8578,USW00003074,88012,Las
8579,USW00003102,91761,Ontario
8580,USW00003103,86001,Flagstaff
8581,USW00003104,92274,Thermal
8582,USW00003122,90505,Torrance
8583,USW00003124,85613,Fort
8584,USW00003125,85365,Yuma
8585,USW00003131,92111,San
8586,USW00003144,92251,Imperial
8587,USW00003145,85365,Yuma
8588,USW00003154,92058,Oceanside
8589,USW00003159,93536,Lancaster
8590,USW00003160,89020,Amargosa
8591,USW00003162,86040,Page
8592,USW00003164,91906,Campo
8593,USW00003166,90621,Buena
8594,USW00003167,90249,Gardena
8595,USW00003170,89316,Eureka
8596,USW00003171,92503,Riverside
8597,USW00003177,92008,Carlsbad
8598,USW00003178,92154,San
8599,USW00003179,91710,Chino
8600,USW00003184,85024,Phoenix
8601,USW00003192,85260,Scottsdale
8602,USW00003195,86023,Grand
8603,USW00003196,85621,Nogales
8604,USW00003728,29458,Mc
8605,USW00003733,26260,Davis
8606,USW00003739,23310,Cape
8607,USW00003749,21780,Sabillasville
8608,USW00003757,20684,Saint
8609,USW00003758,27516,Chapel
8610,USW00003759,22902,Charlottesville
8611,USW00003761,19390,West
8612,USW00003802,26330,Bridgeport
8613,USW00003804,26104,Parkersburg
8614,USW00003809,38024,Dyersburg
8615,USW00003810,28601,Hickory
8616,USW00003811,38301,Jackson
8617,USW00003812,28704,Arden
8618,USW00003813,31216,Macon
8619,USW00003816,42086,West
8620,USW00003818,32446,Marianna
8621,USW00003820,30906,Augusta
8622,USW00003822,31408,Savannah
8623,USW00003841,37830,Oak
8624,USW00003847,38555,Crossville
8625,USW00003849,40744,London
8626,USW00003850,36322,Daleville
8627,USW00003852,32544,Hurlburt
8628,USW00003853,32226,Jacksonville
8629,USW00003855,32508,Pensacola
8630,USW00003856,35756,Madison
8631,USW00003859,24701,Bluefield
8632,USW00003860,25530,Kenova
8633,USW00003866,39309,Meridian
8634,USW00003868,47803,Terre
8635,USW00003870,29650,Greer
8636,USW00003872,25813,Beaver
8637,USW00003878,36079,Troy
8638,USW00003881,35034,Brent
8639,USW00003882,32405,Panama
8640,USW00003887,62521,Decatur
8641,USW00003888,30126,Mableton
8642,USW00003889,41339,Jackson
8643,USW00003893,47403,Bloomington
8644,USW00003894,37042,Clarksville
8645,USW00003901,75603,Longview
8646,USW00003902,76549,Killeen
8647,USW00003904,77843,College
8648,USW00003919,67401,Salina
8649,USW00003923,67221,McConnell
8650,USW00003927,75261,Dallas
8651,USW00003928,67209,Wichita
8652,USW00003930,72076,Jacksonville
8653,USW00003931,71459,Fort
8654,USW00003932,73641,Dill
8655,USW00003933,76541,Killeen
8656,USW00003935,63740,Chaffee
8657,USW00003936,66502,Manhattan
8658,USW00003937,70607,Lake
8659,USW00003940,39208,Pearl
8660,USW00003945,65201,Columbia
8661,USW00003947,64153,Kansas
8662,USW00003949,71429,Florien
8663,USW00003950,73501,Lawton
8664,USW00003951,75652,Henderson
8665,USW00003952,72120,Sherwood
8666,USW00003953,72401,Jonesboro
8667,USW00003954,73008,Bethany
8668,USW00003957,67104,Medicine
8669,USW00003959,74003,Bartlesville
8670,USW00003960,62206,East
8671,USW00003962,71941,Donaldson
8672,USW00003963,65101,Jefferson
8673,USW00003965,74075,Stillwater
8674,USW00003966,63005,Chesterfield
8675,USW00003967,66221,Overland
8676,USW00003969,76401,Stephenville
8677,USW00003971,75237,Dallas
8678,USW00003974,67226,Wichita
8679,USW00003975,63901,Poplar
8680,USW00003981,73542,Frederick
8681,USW00003991,76259,Ponder
8682,USW00003994,65301,Sedalia
8683,USW00003996,71282,Tallulah
8684,USW00003997,66044,Lawrence
8685,USW00003998,67335,Cherryvale
8686,USW00003999,78611,Burnet
8687,USW00004109,83525,Elk
8688,USW00004110,83338,Jerome
8689,USW00004111,82930,Evanston
8690,USW00004112,83278,Stanley
8691,USW00004113,97838,Hermiston
8692,USW00004114,83226,Challis
8693,USW00004125,97750,Mitchell
8694,USW00004126,83213,Arco
8695,USW00004127,83650,Murphy
8696,USW00004128,97712,Brothers
8697,USW00004130,59411,Babb
8698,USW00004131,83001,Jackson
8699,USW00004134,84022,Dugway
8700,USW00004136,99004,Cheney
8701,USW00004137,59725,Dillon
8702,USW00004138,84307,Corinne
8703,USW00004139,89412,Gerlach
8704,USW00004140,59452,Hobson
8705,USW00004141,97420,Coos
8706,USW00004201,97056,Scappoose
8707,USW00004222,96033,French
8708,USW00004223,98237,Concrete
8709,USW00004236,97333,Corvallis
8710,USW00004237,98526,Amanda
8711,USW00004724,14304,Niagara
8712,USW00004725,13790,Johnson
8713,USW00004726,15902,Johnstown
8714,USW00004743,03801,Portsmouth
8715,USW00004751,16738,Lewis
8716,USW00004780,01420,Fitchburg
8717,USW00004781,11779,Ronkonkoma
8718,USW00004787,15851,Reynoldsville
8719,USW00004789,12549,Montgomery
8720,USW00004803,54501,Rhinelander
8721,USW00004804,43017,Dublin
8722,USW00004808,60554,Sugar
8723,USW00004826,54469,Port
8724,USW00004836,04772,Saint
8725,USW00004838,60090,Wheeling
8726,USW00004839,49423,Holland
8727,USW00004840,54935,Fond
8728,USW00004841,53085,Sheboygan
8729,USW00004842,44677,Smithville
8730,USW00004843,16335,Meadville
8731,USW00004845,53144,Kenosha
8732,USW00004846,46383,Valparaiso
8733,USW00004847,49221,Adrian
8734,USW00004848,43447,Millbury
8735,USW00004849,44035,Elyria
8736,USW00004850,45804,Lima
8737,USW00004851,43512,Defiance
8738,USW00004852,44663,New
8739,USW00004853,44114,Cleveland
8740,USW00004854,49735,Gaylord
8741,USW00004855,43302,Marion
8742,USW00004857,44047,Jefferson
8743,USW00004858,43056,Heath
8744,USW00004990,57030,Garretson
8745,USW00004994,56727,Grygla
8746,USW00012810,33616,Tampa
8747,USW00012812,33982,Punta
8748,USW00012815,32827,Orlando
8749,USW00012816,32609,Gainesville
8750,USW00012818,34604,Brooksville
8751,USW00012819,34748,Leesburg
8752,USW00012826,33033,Homestead
8753,USW00012832,32320,Apalachicola
8754,USW00012833,32628,Cross
8755,USW00012834,32114,Daytona
8756,USW00012835,33966,Fort
8757,USW00012836,33040,Key
8758,USW00012838,32935,Melbourne
8759,USW00012839,33122,Miami
8760,USW00012841,32803,Orlando
8761,USW00012842,33607,Tampa
8762,USW00012843,32960,Vero
8763,USW00012844,33406,West
8764,USW00012849,33004,Dania
8765,USW00012850,33040,Key
8766,USW00012854,32771,Sanford
8767,USW00012859,33146,Miami
8768,USW00012871,34243,Sarasota
8769,USW00012873,33762,Clearwater
8770,USW00012876,33850,Lake
8771,USW00012882,33054,Opa
8772,USW00012883,33801,Lakeland
8773,USW00012884,70041,Buras
8774,USW00012885,33309,Fort
8775,USW00012888,33196,Miami
8776,USW00012894,33913,Fort
8777,USW00012895,34946,Fort
8778,USW00012896,33050,Marathon
8779,USW00012897,34104,Naples
8780,USW00012904,78550,Harlingen
8781,USW00012906,77034,Houston
8782,USW00012909,78226,San
8783,USW00012911,78108,Cibolo
8784,USW00012912,77904,Victoria
8785,USW00012916,70062,Kenner
8786,USW00012917,77640,Port
8787,USW00012918,77061,Houston
8788,USW00012919,78521,Brownsville
8789,USW00012921,78216,San
8790,USW00012923,77554,Galveston
8791,USW00012924,78406,Corpus
8792,USW00012925,78102,Beeville
8793,USW00012926,78418,Corpus
8794,USW00012928,78363,Kingsville
8795,USW00012930,70072,Marrero
8796,USW00012932,78332,Alice
8797,USW00012935,77465,Palacios
8798,USW00012944,77550,Galveston
8799,USW00012947,78014,Cotulla
8800,USW00012957,78566,Los
8801,USW00012958,70037,Belle
8802,USW00012959,78501,McAllen
8803,USW00012960,77032,Houston
8804,USW00012962,78861,Hondo
8805,USW00012968,70538,Franklin
8806,USW00012970,78214,San
8807,USW00012971,78130,New
8808,USW00012972,78382,Rockport
8809,USW00012975,77581,Pearland
8810,USW00012976,77515,Angleton
8811,USW00012977,77479,Sugar
8812,USW00012987,78563,Linn
8813,USW00013301,64653,Linneus
8814,USW00013701,21005,Aberdeen
8815,USW00013702,23662,Poquoson
8816,USW00013705,20762,Andrews
8817,USW00013707,19901,Dover
8818,USW00013713,27531,Goldsboro
8819,USW00013714,28307,Fort
8820,USW00013721,20670,Patuxent
8821,USW00013722,27617,Raleigh
8822,USW00013723,27409,Greensboro
8823,USW00013724,08401,Atlantic
8824,USW00013728,24540,Danville
8825,USW00013729,26241,Elkins
8826,USW00013733,24501,Lynchburg
8827,USW00013734,25405,Martinsburg
8828,USW00013735,08332,Millville
8829,USW00013736,26505,Morgantown
8830,USW00013737,23455,Virginia
8831,USW00013739,19153,Philadelphia
8832,USW00013740,23150,Sandston
8833,USW00013741,24017,Roanoke
8834,USW00013743,20024,Washington
8835,USW00013744,29506,Florence
8836,USW00013745,27959,Nags
8837,USW00013748,28405,Wilmington
8838,USW00013750,23503,Norfolk
8839,USW00013752,21402,Annapolis
8840,USW00013754,28532,Havelock
8841,USW00013762,23322,Chesapeake
8842,USW00013764,19947,Georgetown
8843,USW00013766,27954,Manteo
8844,USW00013769,23454,Virginia
8845,USW00013773,20662,Nanjemoy
8846,USW00013776,28358,Lumberton
8847,USW00013777,21230,Baltimore
8848,USW00013779,19106,Philadelphia
8849,USW00013781,19720,New
8850,USW00013782,29401,Charleston
8851,USW00013786,27909,Elizabeth
8852,USW00013802,62258,Mascoutah
8853,USW00013806,42223,Fort
8854,USW00013807,40121,Fort
8855,USW00013809,62439,Lawrenceville
8856,USW00013810,40205,Louisville
8857,USW00013820,39530,Biloxi
8858,USW00013824,31405,Savannah
8859,USW00013825,39705,Columbus
8860,USW00013829,36856,Fort
8861,USW00013833,39401,Hattiesburg
8862,USW00013837,30909,Augusta
8863,USW00013838,36605,Mobile
8864,USW00013839,36303,Dothan
8865,USW00013840,45424,Dayton
8866,USW00013841,45177,Wilmington
8867,USW00013846,32403,Panama
8868,USW00013849,29152,Shaw
8869,USW00013857,31699,Moody
8870,USW00013858,32542,Eglin
8871,USW00013860,31093,Warner
8872,USW00013861,31503,Waycross
8873,USW00013865,39307,Meridian
8874,USW00013866,25302,Charleston
8875,USW00013867,26101,Parkersburg
8876,USW00013869,31701,Albany
8877,USW00013870,31510,Alma
8878,USW00013871,36203,Oxford
8879,USW00013872,28801,Asheville
8880,USW00013873,30605,Athens
8881,USW00013874,30337,Atlanta
8882,USW00013876,35206,Birmingham
8883,USW00013877,37617,Blountville
8884,USW00013878,31522,Saint
8885,USW00013880,29404,Charleston
8886,USW00013881,28278,Charlotte
8887,USW00013882,37421,Chattanooga
8888,USW00013883,29170,West
8889,USW00013884,32539,Crestview
8890,USW00013886,29607,Greenville
8891,USW00013889,32218,Jacksonville
8892,USW00013891,37701,Alcoa
8893,USW00013893,38116,Memphis
8894,USW00013894,36608,Mobile
8895,USW00013895,36043,Hope
8896,USW00013896,35661,Muscle
8897,USW00013897,37217,Nashville
8898,USW00013899,32504,Pensacola
8899,USW00013904,78719,Austin
8900,USW00013911,76108,Fort
8901,USW00013919,73150,Oklahoma
8902,USW00013920,66409,Berryton
8903,USW00013927,39209,Jackson
8904,USW00013930,65305,Whiteman
8905,USW00013932,67156,Winfield
8906,USW00013935,71360,Pineville
8907,USW00013939,38703,Greenville
8908,USW00013942,71203,Monroe
8909,USW00013944,71110,Barksdale
8910,USW00013957,71109,Shreveport
8911,USW00013958,78703,Austin
8912,USW00013959,76708,Waco
8913,USW00013960,75209,Dallas
8914,USW00013961,76106,Fort
8915,USW00013962,79602,Abilene
8916,USW00013963,72202,Little
8917,USW00013964,72903,Fort
8918,USW00013966,76311,Sheppard
8919,USW00013967,73159,Oklahoma
8920,USW00013968,74115,Tulsa
8921,USW00013969,74601,Ponca
8922,USW00013970,70807,Baton
8923,USW00013971,72601,Harrison
8924,USW00013972,75704,Tyler
8925,USW00013973,76849,Junction
8926,USW00013975,73843,Gage
8927,USW00013976,70517,Breaux
8928,USW00013977,71854,Texarkana
8929,USW00013978,38917,Carrollton
8930,USW00013980,67003,Anthony
8931,USW00013981,66720,Chanute
8932,USW00013984,66901,Concordia
8933,USW00013985,67801,Dodge
8934,USW00013986,67501,Hutchinson
8935,USW00013987,64870,Webb
8936,USW00013988,64105,Kansas
8937,USW00013989,66801,Emporia
8938,USW00013991,65340,Marshall
8939,USW00013993,66090,Wathena
8940,USW00013994,63145,Saint
8941,USW00013995,65802,Springfield
8942,USW00013996,66616,Topeka
8943,USW00013997,65580,Vichy
8944,USW00014605,04330,Augusta
8945,USW00014606,04401,Bangor
8946,USW00014607,04736,Caribou
8947,USW00014609,04730,Houlton
8948,USW00014610,04462,Millinocket
8949,USW00014611,04011,Brunswick
8950,USW00014702,01730,Bedford
8951,USW00014706,08640,Fort
8952,USW00014707,06340,Groton
8953,USW00014710,03053,Londonderry
8954,USW00014711,17057,Middletown
8955,USW00014712,19601,Reading
8956,USW00014715,13602,Fort
8957,USW00014717,13440,Rome
8958,USW00014719,11978,Westhampton
8959,USW00014732,10474,Bronx
8960,USW00014733,14225,Buffalo
8961,USW00014734,07114,Newark
8962,USW00014735,12110,Latham
8963,USW00014736,16662,Martinsburg
8964,USW00014737,18109,Allentown
8965,USW00014739,02128,Boston
8966,USW00014740,06078,Suffield
8967,USW00014742,05403,South
8968,USW00014743,13617,Canton
8969,USW00014745,03275,Suncook
8970,USW00014747,14048,Dunkirk
8971,USW00014748,14903,Elmira
8972,USW00014750,12804,Queensbury
8973,USW00014751,17070,New
8974,USW00014752,06109,Wethersfield
8975,USW00014753,02021,Canton
8976,USW00014754,18302,East
8977,USW00014755,00176,Sargents
8978,USW00014756,02554,Nantucket
8979,USW00014757,12590,Wappingers
8980,USW00014758,06512,East
8981,USW00014761,16866,Philipsburg
8982,USW00014762,15122,West
8983,USW00014763,01201,Pittsfield
8984,USW00014764,04102,Portland
8985,USW00014765,02886,Warwick
8986,USW00014768,14623,Rochester
8987,USW00014770,17870,Selinsgrove
8988,USW00014771,13211,Syracuse
8989,USW00014775,01085,Westfield
8990,USW00014777,18640,Pittston
8991,USW00014778,17754,Montoursville
8992,USW00014787,02842,Middletown
8993,USW00014790,02351,Abington
8994,USW00014792,08560,Titusville
8995,USW00014793,19044,Horsham
8996,USW00014794,02891,Westerly
8997,USW00014804,48045,Harrison
8998,USW00014806,61866,Rantoul
8999,USW00014813,44306,Akron
9000,USW00014814,49707,Alpena
9001,USW00014815,49015,Battle
9002,USW00014817,49601,Cadillac
9003,USW00014819,60638,Chicago
9004,USW00014820,44135,Cleveland
9005,USW00014821,43213,Columbus
9006,USW00014822,48205,Detroit
9007,USW00014824,49829,Escanaba
9008,USW00014825,45840,Findlay
9009,USW00014826,48507,Flint
9010,USW00014827,46798,Yoder
9011,USW00014828,48612,Beaverton
9012,USW00014829,46526,Goshen
9013,USW00014833,49201,Jackson
9014,USW00014835,47906,West
9015,USW00014836,48906,Lansing
9016,USW00014837,53704,Madison
9017,USW00014838,49855,Marquette
9018,USW00014839,53207,Milwaukee
9019,USW00014840,49441,Muskegon
9020,USW00014841,49769,Pellston
9021,USW00014842,61607,Peoria
9022,USW00014845,48623,Freeland
9023,USW00014846,44870,Sandusky
9024,USW00014847,49783,Sault
9025,USW00014848,46628,South
9026,USW00014850,49686,Traverse
9027,USW00014852,44473,Vienna
9028,USW00014853,48111,Belleville
9029,USW00014855,60025,Glenview
9030,USW00014858,49913,Calumet
9031,USW00014859,49839,Grand
9032,USW00014860,16505,Erie
9033,USW00014880,60087,Waukegan
9034,USW00014891,44903,Mansfield
9035,USW00014892,60637,Chicago
9036,USW00014894,26070,Wellsburg
9037,USW00014895,44720,North
9038,USW00014897,54476,Schofield
9039,USW00014898,54304,Green
9040,USW00014910,56308,Alexandria
9041,USW00014912,58301,Devils
9042,USW00014913,55811,Duluth
9043,USW00014914,58102,Fargo
9044,USW00014916,58203,Grand
9045,USW00014918,56649,International
9046,USW00014919,58401,Jamestown
9047,USW00014920,54603,La
9048,USW00014921,53588,Spring
9049,USW00014922,55417,Minneapolis
9050,USW00014923,61264,Milan
9051,USW00014924,58271,Pembina
